model,gpu,token_acc,token_p,token_r,token_f,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,k,augmenter,i,dep_uas,dep_las,wall_time
nerda_bert,TRUE,0.9776426017821888,0.3725469728601253,0.3560810136685623,0.36412793960108153,0,0.7283236994219653,0.6774193548387096,0.701949860724234,0.7900552486187845,0.7944444444444444,0.7922437673130193,0.7090909090909091,0.8125,0.7572815533980584,0.6698113207547169,0.5867768595041323,0.6255506607929515,0.7049180327868853,0.5341614906832298,0.607773851590106,0.7433414043583535,0.7025171624713958,0.7223529411764706,7,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9805373386926169,0.3737289894168915,0.35937344108550334,0.3664106606988455,0,0.7417475728155339,0.6845878136200717,0.7120223671947811,0.8693181818181818,0.85,0.8595505617977528,0.6880733944954128,0.78125,0.7317073170731707,0.6796116504854369,0.5785123966942148,0.625,0.6614173228346457,0.5217391304347826,0.5833333333333334,0.7572815533980582,0.7139588100686499,0.7349823321554771,8,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9812256091129627,0.37167408634434207,0.35817619475207024,0.3648003251702063,0,0.7711538461538462,0.7186379928315412,0.7439703153988868,0.8700564971751412,0.8555555555555555,0.8627450980392157,0.7297297297297297,0.84375,0.7826086956521738,0.7247706422018348,0.6528925619834711,0.6869565217391305,0.7073170731707317,0.5403726708074534,0.6126760563380282,0.7834549878345499,0.7368421052631579,0.7594339622641509,9,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9796545512345025,0.37252051095648564,0.35787688316871197,0.36505190311418695,0,0.7619047619047619,0.7168458781362007,0.7386888273314866,0.8370786516853933,0.8277777777777777,0.8324022346368715,0.7522935779816514,0.8541666666666666,0.8,0.7207207207207207,0.6611570247933884,0.689655172413793,0.7007874015748031,0.5527950310559007,0.6180555555555555,0.7729468599033816,0.7322654462242563,0.7520564042303173,10,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9788702484603949,0.3705937402516377,0.35558216102963186,0.3629327902240326,0,0.7593688362919132,0.6899641577060932,0.7230046948356806,0.8620689655172413,0.8333333333333334,0.847457627118644,0.7264150943396226,0.8020833333333334,0.7623762376237623,0.6981132075471698,0.6115702479338843,0.6519823788546256,0.6942148760330579,0.5217391304347826,0.5957446808510638,0.7755610972568578,0.7116704805491991,0.7422434367541767,11,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9793644899474829,0.37474012474012475,0.3596727526688616,0.36705187598635647,0,0.7641325536062378,0.7025089605734767,0.7320261437908496,0.8685714285714285,0.8444444444444444,0.8563380281690142,0.7614678899082569,0.8645833333333334,0.8097560975609757,0.6785714285714286,0.628099173553719,0.6523605150214593,0.6923076923076923,0.5031055900621118,0.5827338129496403,0.7880299251870324,0.7231121281464531,0.7541766109785203,12,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9800973957230573,0.3756487440315549,0.3610695400578669,0.36821488528259655,0,0.7681992337164751,0.7186379928315412,0.7425925925925926,0.8409090909090909,0.8222222222222222,0.8314606741573033,0.7232142857142857,0.84375,0.778846153846154,0.7407407407407407,0.6611570247933884,0.6986899563318777,0.7301587301587301,0.5714285714285714,0.6411149825783972,0.7753623188405797,0.7345537757437071,0.7544065804935371,13,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9793776175581826,0.3739871182214835,0.35917390002993116,0.36643086162145655,0,0.7547528517110266,0.7114695340501792,0.7324723247232472,0.8397790055248618,0.8444444444444444,0.8421052631578947,0.7289719626168224,0.8125,0.7684729064039408,0.7181818181818181,0.6528925619834711,0.683982683982684,0.6875,0.546583850931677,0.6089965397923875,0.7644230769230769,0.7276887871853547,0.7456037514654162,14,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9797862207641019,0.3770746887966805,0.36266586850244437,0.3697299496516299,0,0.7653846153846153,0.7132616487455197,0.738404452690167,0.8351648351648352,0.8444444444444444,0.839779005524862,0.7757009345794392,0.8645833333333334,0.8177339901477833,0.7383177570093458,0.6528925619834711,0.6929824561403509,0.6774193548387096,0.5217391304347826,0.5894736842105264,0.7723970944309927,0.7299771167048055,0.7505882352941176,15,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9817339579933674,0.3768610421836228,0.3636635737803053,0.37014470677837014,0,0.7571701720841301,0.7096774193548387,0.732654949121184,0.848314606741573,0.8388888888888889,0.8435754189944135,0.7129629629629629,0.8020833333333334,0.7549019607843137,0.6991150442477876,0.6528925619834711,0.6752136752136753,0.717741935483871,0.5527950310559007,0.624561403508772,0.7731707317073171,0.7254004576659039,0.7485242030696576,16,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9795075456711676,0.3685139061851391,0.35428514416841267,0.3612594740322499,0,0.75,0.6935483870967742,0.7206703910614526,0.8131868131868132,0.8222222222222222,0.8176795580110496,0.6952380952380952,0.7604166666666666,0.7263681592039799,0.6972477064220184,0.628099173553719,0.6608695652173914,0.75,0.5590062111801242,0.6405693950177935,0.7641277641277642,0.7116704805491991,0.7369668246445499,17,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9795983254729479,0.3762982966348151,0.36146862216901127,0.3687344155513714,0,0.7650485436893204,0.7060931899641577,0.7343895619757689,0.8457142857142858,0.8222222222222222,0.83380281690140845,0.7264150943396226,0.8020833333333334,0.7623762376237623,0.7522935779816514,0.6776859504132231,0.7130434782608697,0.696,0.5403726708074534,0.6083916083916084,0.7684729064039408,0.7139588100686499,0.7402135231316725,18,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.9804294932825559,0.3742477692467317,0.3598722937244338,0.3669192818269671,0,0.749034749034749,0.6953405017921147,0.7211895910780669,0.7966101694915254,0.7833333333333333,0.7899159663865546,0.7321428571428571,0.8541666666666666,0.7884615384615384,0.7222222222222222,0.6446280991735537,0.6812227074235808,0.71900826446281,0.5403726708074534,0.6170212765957447,0.7560975609756098,0.7093821510297483,0.731995277449823,19,Spacing Augmention 5%,11,NA,NA,2.529099941253662
nerda_bert,TRUE,0.7025435073627844,0.035905901774659514,0.008680035917390003,0.013980395307729392,0,0.11020408163265306,0.04838709677419355,0.0672478206724782,0.46153846153846156,0.03333333333333333,0.06217616580310881,0.08450704225352113,0.0625,0.0718562874251497,0.08695652173913043,0.06611570247933884,0.07511737089201878,0.10144927536231885,0.043478260869565216,0.0608695652173913,0.12418300653594772,0.043478260869565216,0.06440677966101695,0,No Spacing,12,NA,NA,2.529099941253662
nerda_bert,TRUE,0.999150891563858,0.10539974049306318,0.10535767734211314,0.10537870472008781,0,0.8360655737704918,0.6397849462365591,0.7248730964467004,0.9562043795620438,0.7277777777777777,0.8264984227129338,0.8658536585365854,0.7395833333333334,0.797752808988764,0.7575757575757576,0.6198347107438017,0.6818181818181819,0.7339449541284404,0.4968944099378882,0.5925925925925926,0.8597560975609756,0.6453089244851259,0.7372549019607842,0,Input size augmentation 5 sentences,14,NA,NA,2.529099941253662
nerda_bert,TRUE,0.999150891563858,0.06906876933825731,0.06904120522797566,0.0690549845324818,0,0.8091603053435115,0.37992831541218636,0.5170731707317072,0.9404761904761905,0.4388888888888889,0.5984848484848485,0.8620689655172413,0.5208333333333334,0.6493506493506493,0.6964285714285714,0.32231404958677684,0.44067796610169485,0.6875,0.2732919254658385,0.39111111111111113,0.8398058252427184,0.39588100686498856,0.5381026438569206,0,Input size augmentation 10 sentences,14,NA,NA,2.529099941253662
polyglot,TRUE,0.9989423076923076,0.3316684276246278,0.34450763244537563,0.33796613487325045,0.7176105889878464,0.6757575757575758,0.3996415770609319,0.5022522522522522,0.7098445595854922,0.7611111111111111,0.7345844504021448,0.6375,0.53125,0.5795454545454545,0,0,0,0.6140350877192983,0.21739130434782608,0.3211009174311927,0.6757575757575758,0.5102974828375286,0.5814863102998696,0,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9989412897016361,0.33554465916738774,0.348199141973461,0.3417547982765374,0.7150876501871184,0.6647058823529411,0.4050179211469534,0.5033407572383073,0.6534653465346535,0.7333333333333333,0.6910994764397905,0.7368421052631579,0.5833333333333334,0.6511627906976745,0,0,0,0.6129032258064516,0.2360248447204969,0.34080717488789236,0.6647058823529411,0.517162471395881,0.5817245817245816,4,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9990841166546156,0.3350028896166442,0.3470018956400279,0.3408968390100465,0.7183327585357441,0.6361111111111111,0.4103942652329749,0.4989106753812636,0.6487804878048781,0.7388888888888889,0.6909090909090909,0.6705882352941176,0.59375,0.6298342541436465,0,0,0,0.5571428571428572,0.2422360248447205,0.33766233766233766,0.6361111111111111,0.5240274599542334,0.5746549560853199,1,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9989402697495183,0.3374073717640266,0.3497954704180385,0.34348976192808856,0.716930956367576,0.6598837209302325,0.4068100358422939,0.5033259423503326,0.6717948717948717,0.7277777777777777,0.6986666666666667,0.6951219512195121,0.59375,0.6404494382022472,0,0,0,0.582089552238806,0.2422360248447205,0.3421052631578948,0.6598837209302325,0.5194508009153318,0.5813060179257362,2,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9989879030314713,0.33962445835339433,0.35189065150154647,0.34564876519012155,0.714053494901729,0.6491228070175439,0.3978494623655914,0.4933333333333334,0.6548223350253807,0.7166666666666667,0.6843501326259948,0.6666666666666666,0.6041666666666666,0.633879781420765,0,0,0,0.603448275862069,0.21739130434782608,0.319634703196347,0.6491228070175439,0.5080091533180778,0.5699614890885751,3,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9995645231528525,0.3449409943896305,0.35578170208520404,0.3502774912823535,0.7625814091178211,0.7275280898876404,0.46415770609318996,0.5667396061269148,0.7696335078534031,0.8166666666666667,0.7924528301886792,0.6842105263157895,0.6770833333333334,0.6806282722513088,0,0,0,0.6714285714285714,0.2919254658385093,0.4069264069264069,0.7275280898876404,0.5926773455377574,0.6532156368221942,0,No augmentation,0,0,0,3.8235652446746826
polyglot,TRUE,0.9987466255302739,0.33567645642753974,0.34780005986231666,0.3416307330458644,0.7175219147050131,0.6578947368421053,0.4032258064516129,0.4999999999999999,0.6852791878172588,0.75,0.716180371352785,0.6,0.53125,0.5635359116022098,0,0,0,0.65,0.2422360248447205,0.3529411764705882,0.6578947368421053,0.5148741418764302,0.5776636713735559,13,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9993276342330227,0.33106162411211365,0.34410855033423127,0.3374590284232669,0.7189651780444619,0.6529411764705882,0.3978494623655914,0.49443207126948774,0.6428571428571429,0.7,0.6702127659574467,0.6951219512195121,0.59375,0.6404494382022472,0,0,0,0.6290322580645161,0.2422360248447205,0.34977578475336324,0.6529411764705882,0.5080091533180778,0.5714285714285715,14,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9987961669957144,0.33762985763755293,0.35019455252918286,0.343797443557471,0.7144686299615878,0.6511627906976745,0.4014336917562724,0.4966740576496674,0.6751269035532995,0.7388888888888889,0.7055702917771884,0.6190476190476191,0.5416666666666666,0.5777777777777778,0,0,0,0.6190476190476191,0.2422360248447205,0.34821428571428575,0.6511627906976745,0.5125858123569794,0.5736235595390526,15,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9987469879518073,0.338371197535618,0.3506934051681133,0.3444221253245799,0.7145883628122381,0.6482558139534884,0.3996415770609319,0.4944567627494457,0.6446700507614214,0.7055555555555556,0.6737400530503979,0.6666666666666666,0.6041666666666666,0.633879781420765,0,0,0,0.6333333333333333,0.2360248447204969,0.3438914027149321,0.6482558139534884,0.5102974828375286,0.5710627400768247,16,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9989427143406382,0.3397983677388382,0.35308789783497957,0.34631568646638616,0.7180597235204408,0.6355685131195336,0.3906810035842294,0.483906770255272,0.6225490196078431,0.7055555555555556,0.6614583333333333,0.7108433734939759,0.6145833333333334,0.659217877094972,0,0,0,0.5714285714285714,0.19875776397515527,0.29493087557603687,0.6355685131195336,0.4988558352402746,0.558974358974359,17,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9993746692962624,0.3374675511970003,0.35019455252918286,0.3437132784958871,0.7193543624821612,0.6666666666666666,0.3978494623655914,0.49831649831649827,0.6785714285714286,0.7388888888888889,0.7074468085106382,0.7142857142857143,0.5729166666666666,0.6358381502890174,0,0,0,0.5666666666666667,0.2111801242236025,0.3076923076923077,0.6666666666666666,0.5080091533180778,0.5766233766233767,18,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.998941187794783,0.33740384615384617,0.35009478200139676,0.34363217940557217,0.7144263909404235,0.6559766763848397,0.4032258064516129,0.4994450610432853,0.6804123711340206,0.7333333333333333,0.7058823529411765,0.6222222222222222,0.5833333333333334,0.6021505376344085,0,0,0,0.6271186440677966,0.22981366459627328,0.33636363636363636,0.6559766763848397,0.5148741418764302,0.5769230769230769,19,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9980894153611004,0.31779176201373,0.3325351691110446,0.324996343425479,0.6494182335902597,0.5261538461538462,0.3064516129032258,0.38731596828992076,0.5025125628140703,0.5555555555555556,0.5277044854881267,0.6285714285714286,0.4583333333333333,0.5301204819277109,0,0,0,0.48214285714285715,0.16770186335403728,0.2488479262672811,0.5261538461538462,0.391304347826087,0.4488188976377953,0,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9979468080026739,0.3245973506146955,0.3398184176394293,0.3320335348021057,0.6512951334379907,0.5513196480938416,0.33691756272401435,0.4182424916573971,0.5358851674641149,0.6222222222222222,0.5758354755784062,0.7012987012987013,0.5625,0.6242774566473989,0,0,0,0.4,0.13664596273291926,0.2037037037037037,0.5513196480938416,0.4302059496567506,0.4832904884318766,1,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9982368358351204,0.31852345162211015,0.33403172702783596,0.32609330865880976,0.6523230739070771,0.5683229813664596,0.3279569892473118,0.4159090909090909,0.5373134328358209,0.6,0.5669291338582678,0.6619718309859155,0.4895833333333333,0.562874251497006,0,0,0,0.56,0.17391304347826086,0.26540284360189575,0.5683229813664596,0.41876430205949655,0.48221343873517786,2,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.997845756139595,0.3239705741855355,0.33832185972263795,0.33099072718399214,0.6504840056999655,0.5108359133126935,0.2956989247311828,0.3745743473325766,0.5242718446601942,0.6,0.5595854922279793,0.5373134328358209,0.375,0.44171779141104295,0,0,0,0.42,0.13043478260869565,0.1990521327014218,0.5108359133126935,0.37757437070938216,0.4342105263157895,3,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9978490511925816,0.32967661928837166,0.3448069440287339,0.33707207646542475,0.6506260741468205,0.5769230769230769,0.34946236559139787,0.43526785714285715,0.5609756097560976,0.6388888888888888,0.5974025974025975,0.631578947368421,0.5,0.5581395348837209,0,0,0,0.5614035087719298,0.19875776397515527,0.29357798165137616,0.5769230769230769,0.4462242562929062,0.503225806451613,4,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9977988324241555,0.32620320855614976,0.34081612291729024,0.3333495974627958,0.6560888146583485,0.5274390243902439,0.3100358422939068,0.3905191873589165,0.529126213592233,0.6055555555555555,0.5647668393782382,0.6086956521739131,0.4375,0.5090909090909091,0,0,0,0.41509433962264153,0.13664596273291926,0.20560747663551404,0.5274390243902439,0.39588100686498856,0.45228758169934635,5,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9981878874582738,0.31911652703731913,0.3344308091389803,0.32659424173040386,0.6549678937306994,0.553623188405797,0.34229390681003585,0.42303433001107427,0.5450236966824644,0.6388888888888888,0.5882352941176471,0.6097560975609756,0.5208333333333334,0.5617977528089888,0,0,0,0.5,0.16149068322981366,0.24413145539906103,0.553623188405797,0.43707093821510296,0.4884910485933504,6,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9979979025645914,0.32131303520456705,0.33692507233363267,0.3289339112647932,0.6527410022555653,0.5537974683544303,0.31362007168458783,0.40045766590389015,0.5392670157068062,0.5722222222222222,0.555256064690027,0.6521739130434783,0.46875,0.5454545454545454,0,0,0,0.48214285714285715,0.16770186335403728,0.2488479262672811,0.5537974683544303,0.40045766590389015,0.4648074369189907,7,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9977996747345259,0.31872852233676974,0.33313379227776113,0.3257719888775062,0.6513752455795677,0.5654952076677316,0.3172043010752688,0.4064293915040183,0.5360824742268041,0.5777777777777777,0.5561497326203207,0.6619718309859155,0.4895833333333333,0.562874251497006,0,0,0,0.5416666666666666,0.16149068322981366,0.24880382775119617,0.5654952076677316,0.40503432494279173,0.472,8,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9978527460991554,0.31939815255689935,0.3346303501945525,0.32683687390372246,0.6522080471050049,0.5740181268882175,0.34050179211469533,0.4274465691788526,0.5396039603960396,0.6055555555555555,0.5706806282722513,0.6712328767123288,0.5104166666666666,0.5798816568047337,0,0,0,0.5714285714285714,0.19875776397515527,0.29493087557603687,0.5740181268882175,0.43478260869565216,0.49479166666666663,9,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9981861575178997,0.32561463693539167,0.34091589344507633,0.33308963298727884,0.6463923088242507,0.5269461077844312,0.3154121863799283,0.3946188340807175,0.5294117647058824,0.6,0.5625,0.5512820512820513,0.4479166666666667,0.4942528735632184,0,0,0,0.4807692307692308,0.15527950310559005,0.23474178403755866,0.5269461077844312,0.40274599542334094,0.456549935149157,10,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9981863306605575,0.3215817055740829,0.3367255312780605,0.3289794326932449,0.6566270970273718,0.56047197640118,0.34050179211469533,0.42363433667781497,0.5592417061611374,0.6555555555555556,0.6035805626598465,0.6164383561643836,0.46875,0.5325443786982248,0,0,0,0.4909090909090909,0.16770186335403728,0.25,0.56047197640118,0.43478260869565216,0.4896907216494845,11,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9978945353622356,0.3206952535574444,0.3350294323056969,0.32770566995218114,0.6522635765491506,0.5479876160990712,0.3172043010752688,0.4018161180476731,0.527363184079602,0.5888888888888889,0.5564304461942257,0.6338028169014085,0.46875,0.5389221556886228,0,0,0,0.5098039215686274,0.16149068322981366,0.24528301886792453,0.5479876160990712,0.40503432494279173,0.4657894736842105,12,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9977583822196786,0.32730560578661844,0.34311084505637035,0.33502191914271795,0.655253605415481,0.5643564356435643,0.3064516129032258,0.3972125435540069,0.5532994923857868,0.6055555555555555,0.5782493368700264,0.640625,0.4270833333333333,0.5125,0,0,0,0.5,0.13043478260869565,0.20689655172413793,0.5643564356435643,0.391304347826087,0.4621621621621621,13,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9983260796786074,0.32954545454545453,0.34430809138980345,0.3367650646499146,0.6518067556952081,0.56797583081571,0.33691756272401435,0.422947131608549,0.5424528301886793,0.6388888888888888,0.5867346938775511,0.647887323943662,0.4791666666666667,0.5508982035928144,0,0,0,0.5625,0.16770186335403728,0.2583732057416268,0.56797583081571,0.4302059496567506,0.4895833333333333,14,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9979954180985109,0.3217109650376298,0.33692507233363267,0.3291423001949318,0.6505421184320267,0.5277777777777778,0.3064516129032258,0.3877551020408163,0.5023474178403756,0.5944444444444444,0.5445292620865141,0.5555555555555556,0.3645833333333333,0.4402515723270441,0,0,0,0.6041666666666666,0.18012422360248448,0.27751196172248804,0.5277777777777778,0.391304347826087,0.4494086727989487,15,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9978925184404637,0.32453876302456747,0.3387209418337823,0.33147822690880696,0.6530371535286023,0.5538461538461539,0.3225806451612903,0.40770101925254815,0.5283018867924528,0.6222222222222222,0.5714285714285715,0.6521739130434783,0.46875,0.5454545454545454,0,0,0,0.5227272727272727,0.14285714285714285,0.22439024390243906,0.5538461538461539,0.41189931350114417,0.4724409448818898,16,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9980863075303799,0.31945372934772226,0.3337324154444777,0.3264370059529618,0.6552723343647168,0.5196374622356495,0.30824372759856633,0.38695163104611924,0.5023474178403756,0.5944444444444444,0.5445292620865141,0.6,0.4375,0.5060240963855421,0,0,0,0.4791666666666667,0.14285714285714285,0.2200956937799043,0.5196374622356495,0.39359267734553777,0.44791666666666674,17,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9978504896106999,0.32764537654909437,0.34291130400079817,0.3351045678350314,0.6556106177322015,0.5253731343283582,0.3154121863799283,0.39417693169092943,0.5092592592592593,0.6111111111111112,0.5555555555555556,0.5671641791044776,0.3958333333333333,0.4662576687116564,0,0,0,0.5384615384615384,0.17391304347826086,0.2629107981220657,0.5253731343283582,0.40274599542334094,0.45595854922279794,18,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9980925131139724,0.3216563541170871,0.33712461338920485,0.3292088854247857,0.6562683931724543,0.5654952076677316,0.3172043010752688,0.4064293915040183,0.5333333333333333,0.5777777777777777,0.5546666666666665,0.6438356164383562,0.4895833333333333,0.5562130177514792,0,0,0,0.5777777777777777,0.16149068322981366,0.2524271844660194,0.5654952076677316,0.40503432494279173,0.472,19,Keystroke errors 5%,2,0,0,3.8235652446746826
polyglot,TRUE,0.9952032785358357,0.2864293659621802,0.30829093085902426,0.2969583393397723,0.4881201107817891,0.25,0.12365591397849462,0.16546762589928057,0.22274881516587677,0.2611111111111111,0.24040920716112532,0.3611111111111111,0.13541666666666666,0.19696969696969693,0,0,0,0.3103448275862069,0.055900621118012424,0.09473684210526316,0.25,0.15789473684210525,0.1935483870967742,0,Keystroke errors 15%,3,0,0,3.8235652446746826
polyglot,TRUE,0.9950471918512289,0.3020271526873721,0.3240546742492268,0.3126534148337104,0.49194372779048823,0.27702702702702703,0.14695340501792115,0.19203747072599534,0.22058823529411764,0.25,0.234375,0.5961538461538461,0.3229166666666667,0.41891891891891897,0,0,0,0.15,0.037267080745341616,0.05970149253731344,0.27702702702702703,0.18764302059496568,0.22373806275579808,1,Keystroke errors 15%,3,0,0,3.8235652446746826
polyglot,TRUE,0.9955156950672646,0.29482886904761907,0.3162725730819116,0.3051744885679904,0.4936037745026509,0.3089700996677741,0.16666666666666666,0.21653084982537837,0.3,0.3333333333333333,0.3157894736842105,0.43636363636363634,0.25,0.31788079470198677,0,0,0,0.1956521739130435,0.055900621118012424,0.08695652173913043,0.3089700996677741,0.2128146453089245,0.2520325203252033,2,Keystroke errors 15%,3,0,0,3.8235652446746826
polyglot,TRUE,0.9953626414394361,0.28997415066469717,0.31337922777611493,0.301222728362503,0.4908058803551501,0.3164983164983165,0.16845878136200718,0.2198830409356725,0.2798165137614679,0.3388888888888889,0.3065326633165829,0.5609756097560976,0.23958333333333334,0.33576642335766427,0,0,0,0.2631578947368421,0.062111801242236024,0.10050251256281406,0.3164983164983165,0.2151029748283753,0.2561307901907357,3,Keystroke errors 15%,3,0,0,3.8235652446746826
polyglot,TRUE,0.995764092538286,0.29099842402892373,0.31317968672054275,0.30168188370975496,0.4977661227661227,0.3408360128617363,0.18996415770609318,0.24395857307249713,0.3211009174311927,0.3888888888888889,0.35175879396984927,0.49019607843137253,0.2604166666666667,0.3401360544217687,0,0,0,0.2619047619047619,0.06832298136645963,0.10837438423645321,0.3408360128617363,0.2425629290617849,0.2834224598930481,4,Keystroke errors 15%,3,0,0,3.8235652446746826
polyglot,TRUE,0.9990354007909713,0.3371880119495037,0.34909707672353585,0.3430392156862745,0.7153349435599151,0.6569767441860465,0.4050179211469534,0.5011086474501109,0.6683673469387755,0.7277777777777777,0.6968085106382979,0.6666666666666666,0.625,0.6451612903225806,0,0,0,0.603448275862069,0.21739130434782608,0.319634703196347,0.6569767441860465,0.517162471395881,0.5787451984635084,5,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9989873173554515,0.3402061855670103,0.35228973361269084,0.34614253504558384,0.7190302552478566,0.6578947368421053,0.4032258064516129,0.4999999999999999,0.671957671957672,0.7055555555555556,0.6883468834688347,0.6629213483146067,0.6145833333333334,0.6378378378378379,0,0,0,0.609375,0.2422360248447205,0.3466666666666667,0.6578947368421053,0.5148741418764302,0.5776636713735559,6,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.999133949191686,0.3346793577540621,0.3473012072233862,0.34087348217783,0.718350068911203,0.6646884272997032,0.4014336917562724,0.5005586592178771,0.6701030927835051,0.7222222222222222,0.6951871657754011,0.686046511627907,0.6145833333333334,0.6483516483516484,0,0,0,0.6140350877192983,0.21739130434782608,0.3211009174311927,0.6646884272997032,0.5125858123569794,0.578811369509044,7,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9990375360923965,0.33471153846153845,0.3473012072233862,0.34089017284434214,0.7154103522928557,0.6270718232044199,0.4068100358422939,0.4934782608695652,0.6650485436893204,0.7611111111111111,0.7098445595854923,0.648936170212766,0.6354166666666666,0.6421052631578947,0,0,0,0.46774193548387094,0.18012422360248448,0.2600896860986547,0.6270718232044199,0.5194508009153318,0.5682102628285357,8,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9986498215835664,0.3392083212944236,0.35139179886261596,0.34519259041458394,0.7143560941964726,0.6798780487804879,0.3996415770609319,0.5033860045146727,0.6898395721925134,0.7166666666666667,0.7029972752043597,0.6705882352941176,0.59375,0.6298342541436465,0,0,0,0.6607142857142857,0.22981366459627328,0.3410138248847926,0.6798780487804879,0.5102974828375286,0.5830065359477125,9,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9990355868454046,0.340976972733404,0.35308789783497957,0.3469267718851093,0.7187900285742438,0.6786786786786787,0.4050179211469534,0.5072951739618407,0.6984126984126984,0.7333333333333333,0.7154471544715446,0.6590909090909091,0.6041666666666666,0.6304347826086956,0,0,0,0.6428571428571429,0.2236024844720497,0.3317972350230415,0.6786786786786787,0.517162471395881,0.5870129870129871,10,Keystroke errors 2%,1,0,0,3.8235652446746826
polyglot,TRUE,0.9990383690739494,0.3341339225670093,0.3470018956400279,0.34044635865309314,0.717744316504281,0.6539589442815249,0.3996415770609319,0.4961067853170189,0.6614583333333334,0.7055555555555556,0.6827956989247311,0.6590909090909091,0.6041666666666666,0.6304347826086956,0,0,0,0.6229508196721312,0.2360248447204969,0.34234234234234234,0.6539589442815249,0.5102974828375286,0.5732647814910026,11,Keystroke errors 2%,1,0,0,3.8235652446746826
