,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
9,1.7212634086608887,0.999154607389726,0.9965219119546855,0.9961259560941691,0.9963238946845505,0.0,0.9807022779269869,0.7656529516994633,0.7670250896057348,0.7663384064458371,0.8617021276595744,0.9,0.8804347826086957,0.7280701754385965,0.6859504132231405,0.7063829787234044,0.7719298245614035,0.9166666666666666,0.838095238095238,0.6643356643356644,0.5900621118012422,0.625,0.7752808988764045,0.7894736842105263,0.782312925170068,0.8890048107575496,0.8627064618951028,0.8347826086956521,0.8421052631578947,0.8384279475982531,0.8844036697247707,0.8827838827838828,0.8835930339138406,0.7733333333333333,0.7665198237885462,0.7699115044247787,0.9083245521601686,0.9102428722280888,0.9092827004219409,0.9356223175965666,0.9396551724137931,0.9376344086021505,0.864951768488746,0.8877887788778878,0.8762214983713356,0.82,0.8318840579710145,0.8258992805755395,0.9024390243902439,0.9168141592920354,0.9095697980684812,0.8368794326241135,0.817174515235457,0.8269096005606166,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.909375,0.8953846153846153,0.9023255813953488,0.7191011235955056,0.810126582278481,0.761904761904762,0.930032292787944,0.907563025210084,0.9186602870813396,0.9461077844311377,0.9556451612903226,0.9508525576730191,0.8387096774193549,0.7942122186495176,0.8158546655656482,0.7647058823529411,0.7155963302752294,0.7393364928909951,0.9024856596558317,0.9059500959692899,0.9042145593869731,0.8351648351648352,0.8636363636363636,0.8491620111731844,0.7374301675977654,0.7213114754098361,0.729281767955801,0.1188118811881188,0.41379310344827586,0.18461538461538457,0.6896551724137931,0.5882352941176471,0.6349206349206349,0.8333333333333334,0.7619047619047619,0.7960199004975124,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.7777777777777778,0.4375,0.56,0.7073170731707317,0.5686274509803921,0.6304347826086957,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.5,0.4117647058823529,0.45161290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,dacy_medium,Muslim names,7
10,1.7658755779266357,0.9991539342059425,0.9965191447041273,0.99612287503728,0.9963209704683306,0.0,0.9805873568939771,0.7531305903398927,0.7544802867383512,0.7538048343777976,0.8571428571428571,0.8666666666666667,0.861878453038674,0.7280701754385965,0.6859504132231405,0.7063829787234044,0.7435897435897436,0.90625,0.8169014084507042,0.6506849315068494,0.5900621118012422,0.6188925081433225,0.7595505617977528,0.7734553775743707,0.7664399092970522,0.8865680301711634,0.8609386784243197,0.8347826086956521,0.8421052631578947,0.8384279475982531,0.8844036697247707,0.8827838827838828,0.8835930339138406,0.7695749440715883,0.7577092511013216,0.7635960044395116,0.9091869060190074,0.9091869060190074,0.9091869060190074,0.8986784140969163,0.9107142857142857,0.9046563192904656,0.8585209003215434,0.8811881188118812,0.8697068403908794,0.8236994219653179,0.8260869565217391,0.8248914616497829,0.9003496503496503,0.911504424778761,0.9058927000879508,0.8371104815864022,0.8185595567867036,0.8277310924369747,0.9375,0.9354838709677419,0.9364908503767491,0.909375,0.8953846153846153,0.9023255813953488,0.7,0.7974683544303798,0.7455621301775147,0.9299568965517241,0.9065126050420168,0.9180851063829787,0.9442231075697212,0.9556451612903226,0.9498997995991985,0.8414839797639123,0.8022508038585209,0.8213991769547324,0.7692307692307693,0.7339449541284404,0.7511737089201879,0.9005736137667304,0.9040307101727447,0.9022988505747126,0.8351648351648352,0.8636363636363636,0.8491620111731844,0.7374301675977654,0.7213114754098361,0.729281767955801,0.13861386138613863,0.4827586206896552,0.21538461538461542,0.6785714285714286,0.5588235294117647,0.6129032258064516,0.8333333333333334,0.7619047619047619,0.7960199004975124,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.5882352941176471,0.5263157894736842,0.5555555555555555,0.6666666666666666,0.375,0.4800000000000001,0.6976744186046512,0.5882352941176471,0.6382978723404256,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,dacy_medium,Muslim names,7
11,1.7853775024414062,0.9991541026023785,0.9963209704683306,0.9960238568588469,0.9961723915096684,0.0,0.9806400238889166,0.7513513513513513,0.7473118279569892,0.7493261455525606,0.848314606741573,0.8388888888888889,0.8435754189944135,0.7304347826086957,0.6942148760330579,0.7118644067796609,0.7652173913043478,0.9166666666666666,0.8341232227488152,0.6394557823129252,0.5838509316770186,0.6103896103896104,0.7568181818181818,0.7620137299771167,0.7594070695553022,0.8885666221938627,0.8616669566730468,0.8275862068965517,0.8421052631578947,0.8347826086956522,0.8862385321100917,0.8846153846153846,0.8854262144821266,0.7787810383747178,0.7599118942731278,0.7692307692307692,0.9071729957805907,0.9081309398099261,0.907651715039578,0.9107142857142857,0.9066666666666666,0.9086859688195991,0.8612903225806452,0.8811881188118812,0.871125611745514,0.8228571428571428,0.8347826086956521,0.8287769784172663,0.8958333333333334,0.9132743362831859,0.9044697633654689,0.8354609929078014,0.8157894736842105,0.8255080588647512,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.909375,0.8953846153846153,0.9023255813953488,0.7078651685393258,0.7974683544303798,0.7499999999999999,0.9331175836030206,0.9086134453781513,0.9207025013304949,0.9461077844311377,0.9556451612903226,0.9508525576730191,0.8406040268456376,0.8054662379421221,0.8226600985221675,0.7669902912621359,0.7247706422018348,0.7452830188679245,0.9022988505747126,0.9040307101727447,0.903163950143816,0.8351648351648352,0.8636363636363636,0.8491620111731844,0.7292817679558011,0.7213114754098361,0.7252747252747253,0.13861386138613863,0.4827586206896552,0.21538461538461542,0.6551724137931034,0.5588235294117647,0.6031746031746031,0.8404255319148937,0.7523809523809524,0.7939698492462312,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.5945945945945946,0.5789473684210527,0.5866666666666667,0.8571428571428571,0.375,0.5217391304347825,0.6818181818181818,0.5882352941176471,0.631578947368421,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.4375,0.4117647058823529,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,dacy_medium,Muslim names,7
12,1.8970770835876465,0.9991530912170578,0.9965156794425087,0.9961190168175937,0.9963173086493481,0.0,0.9800697558545094,0.7593582887700535,0.7634408602150538,0.7613941018766756,0.8743169398907104,0.8888888888888888,0.8815426997245178,0.7280701754385965,0.6859504132231405,0.7063829787234044,0.7565217391304347,0.90625,0.8246445497630331,0.6442953020134228,0.5962732919254659,0.6193548387096774,0.767337807606264,0.7848970251716247,0.7760180995475113,0.8886565603763722,0.8626517219350718,0.8205128205128205,0.8421052631578947,0.8311688311688312,0.8829981718464351,0.8846153846153846,0.8838060384263495,0.7863636363636364,0.762114537444934,0.7740492170022372,0.9084210526315789,0.91129883843717,0.9098576700052715,0.9078341013824884,0.9205607476635514,0.9141531322505799,0.8621794871794872,0.8877887788778878,0.8747967479674796,0.8160919540229885,0.8231884057971014,0.8196248196248195,0.900523560209424,0.9132743362831859,0.9068541300527241,0.8333333333333334,0.817174515235457,0.8251748251748252,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9065420560747663,0.8953846153846153,0.9009287925696593,0.7111111111111111,0.810126582278481,0.757396449704142,0.9341963322545846,0.9096638655462185,0.9217668972857903,0.9461077844311377,0.9556451612903226,0.9508525576730191,0.8391959798994975,0.8054662379421221,0.8219852337981951,0.7920792079207921,0.7339449541284404,0.761904761904762,0.9057692307692308,0.9040307101727447,0.9048991354466859,0.8453038674033149,0.8693181818181818,0.8571428571428572,0.7415730337078652,0.7213114754098361,0.7313019390581718,0.13131313131313133,0.4482758620689655,0.20312500000000003,0.6551724137931034,0.5588235294117647,0.6031746031746031,0.8041237113402062,0.7428571428571429,0.7722772277227722,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.6486486486486487,0.631578947368421,0.64,0.7777777777777778,0.4375,0.56,0.6904761904761905,0.5686274509803921,0.6236559139784946,0.7719298245614035,0.8627450980392157,0.8148148148148149,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.4666666666666667,0.4117647058823529,0.43749999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,dacy_medium,Muslim names,7
13,1.8231582641601562,0.9991543550713824,0.9961232604373758,0.9959252633671238,0.9960242520624192,0.0,0.9808936212558463,0.7648114901256733,0.7634408602150538,0.7641255605381166,0.8681318681318682,0.8777777777777778,0.8729281767955802,0.7345132743362832,0.6859504132231405,0.7094017094017094,0.7652173913043478,0.9166666666666666,0.8341232227488152,0.6598639455782312,0.6024844720496895,0.6298701298701298,0.7725225225225225,0.7848970251716247,0.7786606129398411,0.8869171885873347,0.8610692334454365,0.8275862068965517,0.8421052631578947,0.8347826086956522,0.8829981718464351,0.8846153846153846,0.8838060384263495,0.7732426303854876,0.751101321585903,0.7620111731843575,0.9092827004219409,0.9102428722280888,0.9097625329815303,0.9301310043668122,0.9383259911894273,0.9342105263157895,0.853035143769968,0.8811881188118812,0.8668831168831169,0.8208092485549133,0.8231884057971014,0.8219971056439942,0.8972125435540069,0.911504424778761,0.9043020193151887,0.8314447592067988,0.8130193905817175,0.8221288515406161,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.909375,0.8953846153846153,0.9023255813953488,0.7,0.7974683544303798,0.7455621301775147,0.9310344827586207,0.907563025210084,0.9191489361702128,0.9481037924151696,0.9576612903225806,0.9528585757271815,0.8355704697986577,0.8006430868167203,0.8177339901477831,0.7669902912621359,0.7247706422018348,0.7452830188679245,0.8992395437262357,0.9078694817658349,0.9035339063992359,0.8351648351648352,0.8636363636363636,0.8491620111731844,0.7415730337078652,0.7213114754098361,0.7313019390581718,0.13131313131313133,0.4482758620689655,0.20312500000000003,0.6551724137931034,0.5588235294117647,0.6031746031746031,0.8315789473684211,0.7523809523809524,0.79,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.5833333333333334,0.5526315789473685,0.5675675675675677,0.8571428571428571,0.375,0.5217391304347825,0.6976744186046512,0.5882352941176471,0.6382978723404256,0.7758620689655172,0.8823529411764706,0.8256880733944953,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.4666666666666667,0.4117647058823529,0.43749999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,dacy_medium,Muslim names,7
14,1.689147710800171,0.9991536814855378,0.9965181058495822,0.9961217183770883,0.9963198726874876,0.0,0.9808803027285401,0.7743682310469314,0.7688172043010753,0.7715827338129496,0.8702702702702703,0.8944444444444445,0.8821917808219178,0.7706422018348624,0.6942148760330579,0.7304347826086957,0.7787610619469026,0.9166666666666666,0.8421052631578947,0.6530612244897959,0.5962732919254659,0.6233766233766234,0.7752808988764045,0.7894736842105263,0.782312925170068,0.8882827462132203,0.8626472465618289,0.8362068965517241,0.8508771929824561,0.8434782608695652,0.8832116788321168,0.8864468864468864,0.8848263254113344,0.7780269058295964,0.76431718061674,0.7711111111111111,0.9073684210526316,0.9102428722280888,0.9088033737480232,0.9330357142857143,0.9457013574660633,0.9393258426966292,0.8585209003215434,0.8811881188118812,0.8697068403908794,0.8103448275862069,0.8173913043478261,0.8138528138528138,0.8972125435540069,0.911504424778761,0.9043020193151887,0.8356940509915014,0.817174515235457,0.8263305322128851,0.9395248380129589,0.9354838709677419,0.9375,0.909375,0.8953846153846153,0.9023255813953488,0.7078651685393258,0.7974683544303798,0.7499999999999999,0.9331896551724138,0.9096638655462185,0.9212765957446809,0.948,0.9556451612903226,0.9518072289156627,0.8429054054054054,0.8022508038585209,0.8220757825370675,0.7669902912621359,0.7247706422018348,0.7452830188679245,0.9007633587786259,0.9059500959692899,0.9033492822966507,0.8351648351648352,0.8636363636363636,0.8491620111731844,0.7430167597765364,0.726775956284153,0.7348066298342542,0.13,0.4482758620689655,0.20155038759689922,0.6333333333333333,0.5588235294117647,0.59375,0.8315789473684211,0.7523809523809524,0.79,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.6285714285714286,0.5789473684210527,0.6027397260273972,0.875,0.4375,0.5833333333333334,0.7142857142857143,0.5882352941176471,0.6451612903225806,0.7857142857142857,0.8627450980392157,0.8224299065420562,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.4666666666666667,0.4117647058823529,0.43749999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,dacy_medium,Muslim names,7
15,1.671581506729126,0.9991538499825793,0.9965187984881639,0.9961224895605488,0.9963206046141607,0.0,0.9807845479888491,0.7674418604651163,0.7688172043010753,0.7681289167412713,0.8695652173913043,0.8888888888888888,0.8791208791208792,0.7094017094017094,0.6859504132231405,0.6974789915966387,0.7927927927927928,0.9166666666666666,0.8502415458937198,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.7828054298642534,0.7917620137299771,0.7872582480091013,0.8863359442993908,0.8604745605383768,0.8362068965517241,0.8508771929824561,0.8434782608695652,0.8839779005524862,0.8791208791208791,0.8815426997245179,0.7700892857142857,0.7599118942731278,0.7649667405764967,0.9052631578947369,0.9081309398099261,0.9066947812335266,0.9327354260089686,0.9327354260089686,0.9327354260089686,0.8557692307692307,0.8811881188118812,0.8682926829268293,0.8194842406876791,0.8289855072463768,0.8242074927953891,0.8954703832752613,0.9097345132743363,0.9025460930640914,0.8342776203966006,0.8157894736842105,0.8249299719887956,0.9375,0.9354838709677419,0.9364908503767491,0.909375,0.8953846153846153,0.9023255813953488,0.6966292134831461,0.7848101265822784,0.738095238095238,0.9310344827586207,0.907563025210084,0.9191489361702128,0.9441117764471058,0.9536290322580645,0.9488465396188566,0.8381112984822934,0.7990353697749196,0.8181069958847735,0.7669902912621359,0.7247706422018348,0.7452830188679245,0.8971428571428571,0.9040307101727447,0.9005736137667304,0.8351648351648352,0.8636363636363636,0.8491620111731844,0.7443181818181818,0.7158469945355191,0.7298050139275766,0.13131313131313133,0.4482758620689655,0.20312500000000003,0.6333333333333333,0.5588235294117647,0.59375,0.826530612244898,0.7714285714285715,0.7980295566502463,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.6111111111111112,0.5789473684210527,0.5945945945945946,0.8571428571428571,0.375,0.5217391304347825,0.6976744186046512,0.5882352941176471,0.6382978723404256,0.7543859649122807,0.8431372549019608,0.7962962962962964,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.4666666666666667,0.4117647058823529,0.43749999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,dacy_medium,Muslim names,7
16,1.7784740924835205,0.9991540184125405,0.9965194908512331,0.9961232604373758,0.9963213362497515,0.0,0.980887915588294,0.778175313059034,0.7795698924731183,0.7788719785138765,0.875,0.9333333333333333,0.9032258064516129,0.7304347826086957,0.6942148760330579,0.7118644067796609,0.8,0.9166666666666666,0.854368932038835,0.6690140845070423,0.5900621118012422,0.627062706270627,0.7905405405405406,0.8032036613272311,0.7968217934165721,0.8893787342653285,0.8628269821936083,0.8275862068965517,0.8421052631578947,0.8347826086956522,0.8895027624309392,0.8846153846153846,0.8870523415977962,0.780045351473923,0.7577092511013216,0.7687150837988828,0.9063157894736842,0.9091869060190074,0.9077490774907749,0.9336283185840708,0.9377777777777778,0.9356984478935699,0.8589743589743589,0.8844884488448845,0.8715447154471544,0.8223495702005731,0.8318840579710145,0.8270893371757925,0.8987783595113438,0.911504424778761,0.9050966608084359,0.8342776203966006,0.8157894736842105,0.8249299719887956,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9065420560747663,0.8953846153846153,0.9009287925696593,0.7078651685393258,0.7974683544303798,0.7499999999999999,0.9353448275862069,0.9117647058823529,0.923404255319149,0.9461077844311377,0.9556451612903226,0.9508525576730191,0.8389261744966443,0.8038585209003215,0.8210180623973727,0.7547169811320755,0.7339449541284404,0.7441860465116279,0.8969465648854962,0.9021113243761996,0.8995215311004784,0.8360655737704918,0.8693181818181818,0.8523676880222841,0.7457627118644068,0.7213114754098361,0.7333333333333334,0.1326530612244898,0.4482758620689655,0.2047244094488189,0.6551724137931034,0.5588235294117647,0.6031746031746031,0.8229166666666666,0.7523809523809524,0.7860696517412935,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.6571428571428571,0.6052631578947368,0.6301369863013698,1.0,0.4375,0.6086956521739131,0.7142857142857143,0.5882352941176471,0.6451612903225806,0.7758620689655172,0.8823529411764706,0.8256880733944953,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,dacy_medium,Muslim names,7
17,1.7880685329437256,0.9991559505486322,0.9963290008929457,0.9960325332275343,0.996180745002728,0.0,0.9809802850474251,0.7656529516994633,0.7670250896057348,0.7663384064458371,0.8609625668449198,0.8944444444444445,0.8773841961852862,0.7368421052631579,0.6942148760330579,0.7148936170212765,0.7787610619469026,0.9166666666666666,0.8421052631578947,0.6551724137931034,0.5900621118012422,0.6209150326797385,0.7730337078651686,0.7871853546910755,0.7800453514739228,0.8892617449664431,0.8634733310193219,0.8362068965517241,0.8508771929824561,0.8434782608695652,0.8860294117647058,0.8827838827838828,0.8844036697247706,0.7780269058295964,0.76431718061674,0.7711111111111111,0.9103375527426161,0.91129883843717,0.9108179419525065,0.928,0.9392712550607287,0.9336016096579478,0.8562300319488818,0.8844884488448845,0.8701298701298702,0.82,0.8318840579710145,0.8258992805755395,0.9006968641114983,0.9150442477876106,0.9078138718173837,0.8373408769448374,0.8199445983379502,0.8285514345696291,0.9395248380129589,0.9354838709677419,0.9375,0.909375,0.8953846153846153,0.9023255813953488,0.7078651685393258,0.7974683544303798,0.7499999999999999,0.9311087190527448,0.9086134453781513,0.9197235513024986,0.948,0.9556451612903226,0.9518072289156627,0.8352941176470589,0.7990353697749196,0.8167625308134757,0.7745098039215687,0.7247706422018348,0.7488151658767772,0.9024856596558317,0.9059500959692899,0.9042145593869731,0.8406593406593407,0.8693181818181818,0.8547486033519553,0.7430167597765364,0.726775956284153,0.7348066298342542,0.13131313131313133,0.4482758620689655,0.20312500000000003,0.6666666666666666,0.5882352941176471,0.625,0.8315789473684211,0.7523809523809524,0.79,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.6285714285714286,0.5789473684210527,0.6027397260273972,0.75,0.375,0.5,0.6976744186046512,0.5882352941176471,0.6382978723404256,0.7719298245614035,0.8627450980392157,0.8148148148148149,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.5,0.4117647058823529,0.45161290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,dacy_medium,Muslim names,7
18,1.748274803161621,0.9991042993630573,0.9962215372377449,0.9958254646655402,0.9960234615766975,0.0,0.9807395610411587,0.7557932263814616,0.7598566308243727,0.7578194816800715,0.861878453038674,0.8666666666666667,0.8642659279778393,0.7142857142857143,0.7024793388429752,0.7083333333333334,0.7787610619469026,0.9166666666666666,0.8421052631578947,0.6418918918918919,0.5900621118012422,0.6148867313915857,0.7669683257918553,0.7757437070938215,0.7713310580204779,0.8886826382040721,0.862428952557708,0.8275862068965517,0.8421052631578947,0.8347826086956522,0.8864468864468864,0.8864468864468864,0.8864468864468864,0.7795454545454545,0.7555066079295154,0.767337807606264,0.9073684210526316,0.9102428722280888,0.9088033737480232,0.933920704845815,0.9380530973451328,0.93598233995585,0.8562300319488818,0.8844884488448845,0.8701298701298702,0.8228571428571428,0.8347826086956521,0.8287769784172663,0.900523560209424,0.9132743362831859,0.9068541300527241,0.8342776203966006,0.8157894736842105,0.8249299719887956,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.909375,0.8953846153846153,0.9023255813953488,0.7159090909090909,0.7974683544303798,0.7544910179640718,0.9331175836030206,0.9086134453781513,0.9207025013304949,0.9481037924151696,0.9576612903225806,0.9528585757271815,0.8369747899159664,0.8006430868167203,0.8184059161873459,0.7647058823529411,0.7155963302752294,0.7393364928909951,0.8954372623574145,0.9040307101727447,0.8997134670487107,0.8351648351648352,0.8636363636363636,0.8491620111731844,0.751412429378531,0.726775956284153,0.7388888888888889,0.125,0.41379310344827586,0.19200000000000003,0.6451612903225806,0.5882352941176471,0.6153846153846154,0.8315789473684211,0.7523809523809524,0.79,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.6388888888888888,0.6052631578947368,0.6216216216216216,0.7777777777777778,0.4375,0.56,0.6976744186046512,0.5882352941176471,0.6382978723404256,0.7719298245614035,0.8627450980392157,0.8148148148148149,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,dacy_medium,Muslim names,7
19,1.8595762252807617,0.9991531755915317,0.9965160262791161,0.9961194029850746,0.9963176751592356,0.0,0.9811677959346352,0.7719928186714542,0.7706093189964157,0.7713004484304932,0.8602150537634409,0.8888888888888888,0.8743169398907102,0.7410714285714286,0.6859504132231405,0.7124463519313305,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.673469387755102,0.6149068322981367,0.6428571428571429,0.7797752808988764,0.7940503432494279,0.7868480725623582,0.8875595307236612,0.8617886178861789,0.8189655172413793,0.8333333333333334,0.8260869565217391,0.8929889298892989,0.8864468864468864,0.8897058823529412,0.7777777777777778,0.7555066079295154,0.7664804469273743,0.9092827004219409,0.9102428722280888,0.9097625329815303,0.9212962962962963,0.9255813953488372,0.9234338747099768,0.8617363344051447,0.8844884488448845,0.8729641693811075,0.8252148997134671,0.8347826086956521,0.829971181556196,0.8973913043478261,0.9132743362831859,0.9052631578947369,0.8330975954738331,0.8157894736842105,0.8243526941917425,0.9376344086021505,0.9376344086021505,0.9376344086021505,0.909375,0.8953846153846153,0.9023255813953488,0.7,0.7974683544303798,0.7455621301775147,0.9288793103448276,0.9054621848739496,0.9170212765957446,0.9461077844311377,0.9556451612903226,0.9508525576730191,0.8377926421404682,0.8054662379421221,0.8213114754098361,0.7596153846153846,0.7247706422018348,0.7417840375586855,0.8971428571428571,0.9040307101727447,0.9005736137667304,0.8406593406593407,0.8693181818181818,0.8547486033519553,0.7359550561797753,0.7158469945355191,0.7257617728531855,0.13402061855670103,0.4482758620689655,0.20634920634920634,0.6551724137931034,0.5588235294117647,0.6031746031746031,0.8315789473684211,0.7523809523809524,0.79,0.9464285714285714,0.8412698412698413,0.8907563025210083,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.875,0.4375,0.5833333333333334,0.6818181818181818,0.5882352941176471,0.631578947368421,0.7857142857142857,0.8627450980392157,0.8224299065420562,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.4375,0.4117647058823529,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,dacy_medium,Muslim names,7
