,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
10,0.9507250785827637,0.9991548595575441,0.9963242598847606,0.9960274108650313,0.9961758132604916,0.9611732537907034,0.9618692518021377,0.7223300970873786,0.6666666666666666,0.6933830382106244,0.7485380116959064,0.7111111111111111,0.7293447293447293,0.672566371681416,0.628099173553719,0.6495726495726496,0.7391304347826086,0.8854166666666666,0.8056872037914691,0.7155172413793104,0.515527950310559,0.5992779783393501,0.736318407960199,0.6773455377574371,0.7056019070321812,0.8148705773351091,0.774174869716271,0.7870370370370371,0.7456140350877193,0.7657657657657657,0.8345864661654135,0.8131868131868132,0.8237476808905382,0.6232179226069247,0.6740088105726872,0.6476190476190476,0.8388829215896885,0.8247096092925026,0.8317358892438764,0.8371040723981901,0.7905982905982906,0.8131868131868132,0.8006430868167203,0.8217821782178217,0.8110749185667752,0.6153846153846154,0.6028985507246377,0.609077598828697,0.7888707037643208,0.8530973451327434,0.8197278911564627,0.6822429906542056,0.7077562326869806,0.6947654656696125,0.9017857142857143,0.8688172043010752,0.8849945235487404,0.871875,0.8584615384615385,0.8651162790697675,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.877466251298027,0.8876050420168067,0.8825065274151436,0.9,0.9254032258064516,0.9125248508946322,0.7142857142857143,0.6591639871382636,0.68561872909699,0.6407766990291263,0.6055045871559633,0.6226415094339623,0.7759259259259259,0.8042226487523992,0.7898209236569274,0.15,0.3103448275862069,0.20224719101123598,0.5777777777777777,0.5098039215686274,0.5416666666666666,0.7771739130434783,0.8125,0.7944444444444444,0.6374269005847953,0.5956284153005464,0.6158192090395481,0.4090909090909091,0.2647058823529412,0.3214285714285714,0.64,0.6095238095238096,0.624390243902439,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5862068965517241,0.4473684210526316,0.5074626865671642,0.75,0.1875,0.3,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8333333333333334,0.7692307692307693,0.8,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,spacy_large,Muslim names,7
11,0.8415195941925049,0.9991540184125405,0.9963206046141607,0.9960234615766975,0.9961720109371116,0.9609355561084848,0.961632246827569,0.7417475728155339,0.6845878136200717,0.7120223671947811,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.6785714285714286,0.628099173553719,0.6523605150214593,0.7657657657657657,0.8854166666666666,0.8212560386473429,0.7410714285714286,0.515527950310559,0.608058608058608,0.7593052109181141,0.700228832951945,0.7285714285714285,0.8165584415584415,0.7761609368659053,0.7927927927927928,0.7719298245614035,0.7822222222222222,0.8348968105065666,0.815018315018315,0.82483781278962,0.6341463414634146,0.6872246696035242,0.6596194503171247,0.8454054054054054,0.8257655755015839,0.8354700854700854,0.8194444444444444,0.7901785714285714,0.8045454545454546,0.8064516129032258,0.8250825082508251,0.8156606851549756,0.6135693215339233,0.6028985507246377,0.6081871345029239,0.7947454844006568,0.856637168141593,0.8245315161839863,0.6844919786096256,0.7091412742382271,0.6965986394557823,0.9035874439461884,0.8666666666666667,0.8847420417124039,0.8773584905660378,0.8584615384615385,0.8678071539657854,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.8759048603929679,0.8897058823529411,0.8827514330380407,0.903921568627451,0.9294354838709677,0.9165009940357853,0.707105719237435,0.6559485530546624,0.6805671392827357,0.6767676767676768,0.6146788990825688,0.6442307692307693,0.7783985102420856,0.8023032629558541,0.7901701323251417,0.14285714285714285,0.3103448275862069,0.1956521739130435,0.5454545454545454,0.47058823529411764,0.5052631578947367,0.772972972972973,0.8125,0.7922437673130193,0.6436781609195402,0.6120218579234973,0.627450980392157,0.42857142857142855,0.2647058823529412,0.32727272727272727,0.64,0.6095238095238096,0.624390243902439,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5666666666666667,0.4473684210526316,0.5,0.75,0.1875,0.3,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.8333333333333334,0.7692307692307693,0.8,0.3333333333333333,0.11764705882352941,0.1739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,spacy_large,Muslim names,7
12,0.8458936214447021,0.9991546914623838,0.9965222575516693,0.9961263408820024,0.9963242598847606,0.9607199681782022,0.9610182975338106,0.7181996086105675,0.6577060931899642,0.686623012160898,0.7454545454545455,0.6833333333333333,0.7130434782608696,0.672566371681416,0.628099173553719,0.6495726495726496,0.7327586206896551,0.8854166666666666,0.8018867924528301,0.7094017094017094,0.515527950310559,0.5971223021582734,0.7311557788944724,0.665903890160183,0.6970059880239521,0.8163548966236173,0.775191104933982,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8283582089552238,0.8131868131868132,0.8207024029574862,0.6262626262626263,0.6828193832599119,0.6533192834562698,0.8469827586206896,0.8299894403379092,0.8384,0.8349056603773585,0.759656652360515,0.7955056179775281,0.8102893890675241,0.8316831683168316,0.8208469055374593,0.5941176470588235,0.5855072463768116,0.5897810218978101,0.7927631578947368,0.8530973451327434,0.8218243819266837,0.6890080428954424,0.7119113573407202,0.7002724795640327,0.9078651685393259,0.8688172043010752,0.8879120879120879,0.8742138364779874,0.8553846153846154,0.864696734059098,0.6309523809523809,0.6708860759493671,0.6503067484662577,0.8751289989680082,0.8907563025210085,0.8828735033836543,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7130434782608696,0.6591639871382636,0.6850459482038429,0.6470588235294118,0.6055045871559633,0.6255924170616114,0.7734806629834254,0.8061420345489443,0.7894736842105263,0.14754098360655737,0.3103448275862069,0.2,0.5909090909090909,0.5098039215686274,0.5473684210526317,0.7795698924731183,0.8238636363636364,0.8011049723756906,0.6470588235294118,0.6010928961748634,0.623229461756374,0.42105263157894735,0.23529411764705882,0.3018867924528302,0.6237623762376238,0.6,0.6116504854368933,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5666666666666667,0.4473684210526316,0.5,0.75,0.1875,0.3,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.25,0.11764705882352941,0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,spacy_large,Muslim names,7
13,0.8420572280883789,0.9991545233003432,0.9965215662890081,0.9961255712298828,0.9963235294117647,0.9615078575691267,0.9620051720708176,0.7258687258687259,0.6738351254480287,0.6988847583643123,0.7374301675977654,0.7333333333333333,0.7353760445682451,0.672566371681416,0.628099173553719,0.6495726495726496,0.7391304347826086,0.8854166666666666,0.8056872037914691,0.7477477477477478,0.515527950310559,0.6102941176470588,0.7407407407407407,0.6864988558352403,0.7125890736342043,0.8150851581508516,0.7736778080287319,0.7706422018348624,0.7368421052631579,0.7533632286995516,0.8246268656716418,0.8095238095238095,0.8170055452865065,0.6323232323232323,0.6894273127753304,0.6596417281348789,0.8344086021505376,0.8194297782470961,0.826851358550879,0.8356164383561644,0.7922077922077922,0.8133333333333332,0.8070739549839229,0.8283828382838284,0.8175895765472313,0.6227544910179641,0.6028985507246377,0.6126656848306334,0.7927631578947368,0.8530973451327434,0.8218243819266837,0.6867469879518072,0.7105263157894737,0.6984343090537781,0.8973214285714286,0.864516129032258,0.8806133625410734,0.8695652173913043,0.8615384615384616,0.8655332302936631,0.6235294117647059,0.6708860759493671,0.6463414634146342,0.875,0.8897058823529411,0.8822916666666667,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7093425605536332,0.6591639871382636,0.6833333333333333,0.6597938144329897,0.5871559633027523,0.6213592233009709,0.7699443413729128,0.7965451055662188,0.7830188679245284,0.14754098360655737,0.3103448275862069,0.2,0.6046511627906976,0.5098039215686274,0.553191489361702,0.772972972972973,0.8125,0.7922437673130193,0.630057803468208,0.5956284153005464,0.6123595505617977,0.42105263157894735,0.23529411764705882,0.3018867924528302,0.6237623762376238,0.6,0.6116504854368933,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5555555555555556,0.39473684210526316,0.46153846153846156,0.75,0.1875,0.3,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.16666666666666666,0.058823529411764705,0.08695652173913045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,spacy_large,Muslim names,7
14,0.9454901218414307,0.9991558667262526,0.9963286366342529,0.9960321396686836,0.9961803660895877,0.9610209047122498,0.9615174536968072,0.7397260273972602,0.6774193548387096,0.7072029934518241,0.7928994082840237,0.7444444444444445,0.7679083094555874,0.672566371681416,0.628099173553719,0.6495726495726496,0.7327586206896551,0.8854166666666666,0.8018867924528301,0.7345132743362832,0.515527950310559,0.6058394160583942,0.7587939698492462,0.6910755148741419,0.7233532934131736,0.8163312514457552,0.7749956629850229,0.7981651376146789,0.7631578947368421,0.7802690582959642,0.8431001890359168,0.8168498168498168,0.8297674418604651,0.6339468302658486,0.6828193832599119,0.6574761399787911,0.841541755888651,0.8299894403379092,0.835725677830941,0.8201754385964912,0.7601626016260162,0.7890295358649789,0.8076923076923077,0.8316831683168316,0.8195121951219512,0.6076696165191741,0.5971014492753624,0.6023391812865496,0.7901639344262295,0.8530973451327434,0.8204255319148938,0.6867469879518072,0.7105263157894737,0.6984343090537781,0.9017857142857143,0.8688172043010752,0.8849945235487404,0.8805031446540881,0.8615384615384616,0.8709175738724728,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.877466251298027,0.8876050420168067,0.8825065274151436,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7147826086956521,0.6607717041800643,0.6867167919799498,0.6435643564356436,0.5963302752293578,0.6190476190476191,0.7693726937269373,0.800383877159309,0.7845719661335843,0.14516129032258066,0.3103448275862069,0.1978021978021978,0.5909090909090909,0.5098039215686274,0.5473684210526317,0.7700534759358288,0.8181818181818182,0.793388429752066,0.6206896551724138,0.5901639344262295,0.6050420168067226,0.42857142857142855,0.2647058823529412,0.32727272727272727,0.6237623762376238,0.6,0.6116504854368933,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5333333333333333,0.42105263157894735,0.47058823529411764,0.75,0.1875,0.3,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.8333333333333334,0.7692307692307693,0.8,0.125,0.058823529411764705,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,spacy_large,Muslim names,7
15,0.8414168357849121,0.9991558667262526,0.9963286366342529,0.9960321396686836,0.9961803660895877,0.9619146928844531,0.9626098614628334,0.7403100775193798,0.6845878136200717,0.7113594040968343,0.7752808988764045,0.7666666666666667,0.7709497206703911,0.6909090909090909,0.628099173553719,0.658008658008658,0.7264957264957265,0.8854166666666666,0.7981220657276995,0.7477477477477478,0.515527950310559,0.6102941176470588,0.7536945812807881,0.700228832951945,0.7259786476868327,0.8175562366275371,0.7768012027292702,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8452830188679246,0.8205128205128205,0.8327137546468402,0.6265306122448979,0.6762114537444934,0.6504237288135593,0.843010752688172,0.8278775079197466,0.8353755993606821,0.8289473684210527,0.7682926829268293,0.7974683544303798,0.819935691318328,0.8415841584158416,0.8306188925081434,0.6235294117647059,0.6144927536231884,0.618978102189781,0.7950819672131147,0.8584070796460177,0.825531914893617,0.6826666666666666,0.7091412742382271,0.6956521739130435,0.9017857142857143,0.8688172043010752,0.8849945235487404,0.875,0.8615384615384616,0.8682170542635659,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.875,0.8897058823529411,0.8822916666666667,0.9019607843137255,0.9274193548387096,0.9145129224652087,0.7115716753022453,0.662379421221865,0.6860949208992506,0.66,0.6055045871559633,0.6315789473684211,0.7802607076350093,0.8042226487523992,0.7920604914933838,0.14754098360655737,0.3103448275862069,0.2,0.5909090909090909,0.5098039215686274,0.5473684210526317,0.7741935483870968,0.8181818181818182,0.7955801104972376,0.627906976744186,0.5901639344262295,0.6084507042253521,0.42857142857142855,0.2647058823529412,0.32727272727272727,0.6372549019607843,0.6190476190476191,0.6280193236714976,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.5,0.3333333333333333,0.4,0.5333333333333333,0.42105263157894735,0.47058823529411764,0.75,0.1875,0.3,0.5818181818181818,0.6274509803921569,0.6037735849056604,0.8333333333333334,0.7692307692307693,0.8,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,spacy_large,Muslim names,7
16,0.8436679840087891,0.9991551955473835,0.9965243296921549,0.9961286480047647,0.9963264495631454,0.9614906832298137,0.9621863354037267,0.7344961240310077,0.6792114695340502,0.7057728119180632,0.7584269662921348,0.75,0.7541899441340782,0.7037037037037037,0.628099173553719,0.6637554585152838,0.7391304347826086,0.8854166666666666,0.8056872037914691,0.7217391304347827,0.515527950310559,0.6014492753623188,0.7426470588235294,0.6933638443935927,0.7171597633136095,0.8174084148388215,0.7762731481481483,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8345864661654135,0.8131868131868132,0.8237476808905382,0.6288032454361054,0.6828193832599119,0.6546990496304118,0.8442534908700322,0.8299894403379092,0.8370607028753994,0.84,0.7907949790794979,0.8146551724137931,0.8135048231511254,0.834983498349835,0.8241042345276872,0.6149253731343284,0.5971014492753624,0.6058823529411764,0.7892156862745098,0.8548672566371681,0.8207306711979608,0.68,0.7063711911357341,0.6929347826086957,0.905829596412556,0.8688172043010752,0.8869374313940724,0.877742946708464,0.8615384615384616,0.8695652173913044,0.6235294117647059,0.6708860759493671,0.6463414634146342,0.8748707342295761,0.8886554621848739,0.8817092235539343,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7157712305025996,0.6639871382636656,0.6889074228523769,0.65,0.5963302752293578,0.6220095693779903,0.7808988764044944,0.800383877159309,0.790521327014218,0.1694915254237288,0.3448275862068966,0.22727272727272727,0.6046511627906976,0.5098039215686274,0.553191489361702,0.7795698924731183,0.8238636363636364,0.8011049723756906,0.6395348837209303,0.6010928961748634,0.619718309859155,0.45,0.2647058823529412,0.33333333333333337,0.6237623762376238,0.6,0.6116504854368933,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.5,0.3333333333333333,0.4,0.5,0.4473684210526316,0.4722222222222222,0.75,0.1875,0.3,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.125,0.058823529411764705,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,spacy_large,Muslim names,7
17,0.8396944999694824,0.9991541867754614,0.9963213362497514,0.9960242520624193,0.996172772006561,0.9613413602666799,0.961838897457585,0.7392996108949417,0.6810035842293907,0.708955223880597,0.7472527472527473,0.7555555555555555,0.7513812154696132,0.6785714285714286,0.628099173553719,0.6523605150214593,0.7391304347826086,0.8854166666666666,0.8056872037914691,0.7904761904761904,0.515527950310559,0.6240601503759398,0.7562189054726368,0.6956521739130435,0.7246722288438617,0.8147203709069835,0.7738757533611497,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8415094339622642,0.8168498168498168,0.828996282527881,0.6283367556468172,0.6740088105726872,0.6503719447396387,0.8394396551724138,0.82259767687434,0.8309333333333334,0.8349514563106796,0.7610619469026548,0.7962962962962963,0.8102893890675241,0.8316831683168316,0.8208469055374593,0.6119402985074627,0.5942028985507246,0.6029411764705882,0.7940691927512356,0.8530973451327434,0.8225255972696245,0.684,0.7105263157894737,0.6970108695652175,0.899103139013453,0.8623655913978494,0.8803512623490669,0.8722741433021807,0.8615384615384616,0.8668730650154798,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.8757763975155279,0.8886554621848739,0.8821689259645464,0.9019607843137255,0.9274193548387096,0.9145129224652087,0.7039586919104991,0.657556270096463,0.6799667497921861,0.616822429906542,0.6055045871559633,0.611111111111111,0.7749077490774908,0.8061420345489443,0.7902163687676389,0.15254237288135594,0.3103448275862069,0.20454545454545459,0.5813953488372093,0.49019607843137253,0.5319148936170213,0.7771739130434783,0.8125,0.7944444444444444,0.6342857142857142,0.6065573770491803,0.6201117318435753,0.4090909090909091,0.2647058823529412,0.3214285714285714,0.64,0.6095238095238096,0.624390243902439,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.75,0.1875,0.3,0.6111111111111112,0.6470588235294118,0.6285714285714287,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.25,0.11764705882352941,0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,spacy_large,Muslim names,7
18,0.9422307014465332,0.9991045667097801,0.9964214711729622,0.995926477893691,0.9961739130434781,0.9613012335853561,0.9619976124154397,0.73828125,0.6774193548387096,0.7065420560747664,0.7701149425287356,0.7444444444444445,0.7570621468926554,0.6909090909090909,0.628099173553719,0.658008658008658,0.7391304347826086,0.8854166666666666,0.8056872037914691,0.7345132743362832,0.515527950310559,0.6058394160583942,0.7512437810945274,0.6910755148741419,0.7199046483909416,0.8172865253157223,0.7761107571105833,0.7870370370370371,0.7456140350877193,0.7657657657657657,0.8345864661654135,0.8131868131868132,0.8237476808905382,0.6334012219959266,0.6850220264317181,0.6582010582010581,0.8408602150537634,0.8257655755015839,0.8332445391582312,0.8,0.7652173913043478,0.7822222222222223,0.8135048231511254,0.834983498349835,0.8241042345276872,0.625,0.6086956521739131,0.6167400881057269,0.7924836601307189,0.8584070796460177,0.8241291418861512,0.6885906040268457,0.7105263157894737,0.6993865030674847,0.9060402684563759,0.8709677419354839,0.8881578947368421,0.875,0.8615384615384616,0.8682170542635659,0.6162790697674418,0.6708860759493671,0.6424242424242425,0.8738366080661841,0.8876050420168067,0.8806670140698281,0.9019607843137255,0.9274193548387096,0.9145129224652087,0.7165217391304348,0.662379421221865,0.6883876357560569,0.6633663366336634,0.6146788990825688,0.6380952380952382,0.7831775700934579,0.8042226487523992,0.7935606060606061,0.15,0.3103448275862069,0.20224719101123598,0.6097560975609756,0.49019607843137253,0.5434782608695652,0.7771739130434783,0.8125,0.7944444444444444,0.6374269005847953,0.5956284153005464,0.6158192090395481,0.45,0.2647058823529412,0.33333333333333337,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5483870967741935,0.4473684210526316,0.49275362318840576,0.75,0.1875,0.3,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,spacy_large,Muslim names,7
19,0.8387553691864014,0.9991539342059425,0.9963202386872203,0.9960230662159475,0.9961716302888679,0.9612781206450328,0.9619749153892095,0.7096153846153846,0.6612903225806451,0.6846011131725418,0.7352941176470589,0.6944444444444444,0.7142857142857144,0.6608695652173913,0.628099173553719,0.6440677966101696,0.7264957264957265,0.8854166666666666,0.7981220657276995,0.7033898305084746,0.515527950310559,0.5949820788530464,0.7234567901234568,0.6704805491990846,0.6959619952494062,0.8174649194016004,0.7762509421928452,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8358490566037736,0.8113553113553114,0.8234200743494425,0.6369168356997972,0.6916299559471366,0.6631467793030624,0.8381564844587353,0.8257655755015839,0.8319148936170212,0.8634146341463415,0.7937219730941704,0.8271028037383178,0.8019169329073482,0.8283828382838284,0.814935064935065,0.6142433234421365,0.6,0.6070381231671554,0.7927631578947368,0.8530973451327434,0.8218243819266837,0.684913217623498,0.7105263157894737,0.6974847042828008,0.9040178571428571,0.8709677419354839,0.8871851040525739,0.877742946708464,0.8615384615384616,0.8695652173913044,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.8786307053941909,0.8897058823529411,0.8841336116910229,0.9021526418786693,0.9294354838709677,0.9155908639523338,0.7170138888888888,0.6639871382636656,0.6894824707846411,0.6504854368932039,0.6146788990825688,0.6320754716981133,0.7769516728624535,0.8023032629558541,0.7894239848914071,0.14516129032258066,0.3103448275862069,0.1978021978021978,0.5909090909090909,0.5098039215686274,0.5473684210526317,0.7634408602150538,0.8068181818181818,0.7845303867403314,0.6352941176470588,0.5901639344262295,0.6118980169971672,0.38095238095238093,0.23529411764705882,0.29090909090909084,0.6237623762376238,0.6,0.6116504854368933,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6,0.47368421052631576,0.5294117647058824,0.75,0.1875,0.3,0.5818181818181818,0.6274509803921569,0.6037735849056604,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,spacy_large,Muslim names,7
0,0.9912633895874023,0.9991546914623838,0.9965222575516693,0.9961263408820024,0.9963242598847606,0.962211614956245,0.9629077167859984,0.7895752895752896,0.7329749103942652,0.7602230483271375,0.812807881773399,0.9166666666666666,0.8616187989556137,0.6972477064220184,0.628099173553719,0.6608695652173914,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8217821782178217,0.515527950310559,0.6335877862595419,0.8141809290953546,0.7620137299771167,0.7872340425531914,0.820177216656049,0.7798239518183923,0.7981651376146789,0.7631578947368421,0.7802690582959642,0.8393194706994329,0.8131868131868132,0.826046511627907,0.6257545271629779,0.6850220264317181,0.6540483701366981,0.8436830835117773,0.8321013727560718,0.837852206273259,0.9227272727272727,0.871244635193133,0.8962472406181016,0.8141025641025641,0.8382838283828383,0.8260162601626018,0.616519174041298,0.6057971014492753,0.6111111111111112,0.7957166392092258,0.8548672566371681,0.8242320819112627,0.6853333333333333,0.7119113573407202,0.6983695652173912,0.9060402684563759,0.8709677419354839,0.8881578947368421,0.8746081504702194,0.8584615384615385,0.8664596273291926,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.8751289989680082,0.8907563025210085,0.8828735033836543,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7145328719723183,0.6639871382636656,0.6883333333333332,0.6701030927835051,0.5963302752293578,0.6310679611650484,0.7726432532347505,0.8023032629558541,0.7871939736346516,0.15789473684210525,0.3103448275862069,0.20930232558139533,0.5813953488372093,0.49019607843137253,0.5319148936170213,0.7783783783783784,0.8181818181818182,0.7977839335180056,0.6390532544378699,0.5901639344262295,0.6136363636363636,0.45,0.2647058823529412,0.33333333333333337,0.64,0.6095238095238096,0.624390243902439,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6296296296296297,0.4473684210526316,0.5230769230769231,0.75,0.1875,0.3,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8333333333333334,0.7692307692307693,0.8,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,spacy_large,Female names,8
